file_name,pred_roi_ammo,conf_roi_ammo,pred_roi_health,conf_roi_health,pred_roi_armour,conf_roi_armour,roi_ammo_file_name,roi_health_file_name,roi_armour_file_name
172_19_113_65_1742105713705.jpg,99,0.540255026,125,0.999862763,No text detected,0.0,172_19_113_65_1742105713705_ammo.jpg,172_19_113_65_1742105713705_health.jpg,172_19_113_65_1742105713705_armour.jpg
172_19_113_65_1742105713721.jpg,99,0.999997134,125,0.999905503,No text detected,0.0,172_19_113_65_1742105713721_ammo.jpg,172_19_113_65_1742105713721_health.jpg,172_19_113_65_1742105713721_armour.jpg
172_19_113_65_1742105713740.jpg,99,0.999999073,125,0.999891463,No text detected,0.0,172_19_113_65_1742105713740_ammo.jpg,172_19_113_65_1742105713740_health.jpg,172_19_113_65_1742105713740_armour.jpg
172_19_113_65_1742105713757.jpg,99,0.999993172,125,0.999909839,No text detected,0.0,172_19_113_65_1742105713757_ammo.jpg,172_19_113_65_1742105713757_health.jpg,172_19_113_65_1742105713757_armour.jpg
172_19_113_65_1742105713774.jpg,99,0.712073993,125,0.999877767,No text detected,0.0,172_19_113_65_1742105713774_ammo.jpg,172_19_113_65_1742105713774_health.jpg,172_19_113_65_1742105713774_armour.jpg
172_19_113_65_1742105713791.jpg,99,0.669459017,125,0.999887746,No text detected,0.0,172_19_113_65_1742105713791_ammo.jpg,172_19_113_65_1742105713791_health.jpg,172_19_113_65_1742105713791_armour.jpg
172_19_113_65_1742105713807.jpg,99,0.63396139,125,0.999908876,No text detected,0.0,172_19_113_65_1742105713807_ammo.jpg,172_19_113_65_1742105713807_health.jpg,172_19_113_65_1742105713807_armour.jpg
172_19_113_65_1742105713832.jpg,99,0.660802847,125,0.99990337,No text detected,0.0,172_19_113_65_1742105713832_ammo.jpg,172_19_113_65_1742105713832_health.jpg,172_19_113_65_1742105713832_armour.jpg
172_19_113_65_1742105713850.jpg,99,0.72284965,125,0.999890775,No text detected,0.0,172_19_113_65_1742105713850_ammo.jpg,172_19_113_65_1742105713850_health.jpg,172_19_113_65_1742105713850_armour.jpg
172_19_113_65_1742105713866.jpg,99,0.612283853,125,0.999888985,No text detected,0.0,172_19_113_65_1742105713866_ammo.jpg,172_19_113_65_1742105713866_health.jpg,172_19_113_65_1742105713866_armour.jpg
172_19_113_65_1742105713883.jpg,99,0.673255327,125,0.999910252,No text detected,0.0,172_19_113_65_1742105713883_ammo.jpg,172_19_113_65_1742105713883_health.jpg,172_19_113_65_1742105713883_armour.jpg
172_19_113_65_1742105713899.jpg,99,0.674244629,125,0.999893046,No text detected,0.0,172_19_113_65_1742105713899_ammo.jpg,172_19_113_65_1742105713899_health.jpg,172_19_113_65_1742105713899_armour.jpg
172_19_113_65_1742105713916.jpg,99,0.73155788,125,0.999900617,No text detected,0.0,172_19_113_65_1742105713916_ammo.jpg,172_19_113_65_1742105713916_health.jpg,172_19_113_65_1742105713916_armour.jpg
172_19_113_65_1742105713933.jpg,99,0.708479668,125,0.999867581,No text detected,0.0,172_19_113_65_1742105713933_ammo.jpg,172_19_113_65_1742105713933_health.jpg,172_19_113_65_1742105713933_armour.jpg
172_19_113_65_1742105713949.jpg,99,0.647515971,125,0.999900135,No text detected,0.0,172_19_113_65_1742105713949_ammo.jpg,172_19_113_65_1742105713949_health.jpg,172_19_113_65_1742105713949_armour.jpg
172_19_113_65_1742105713966.jpg,99,0.647515971,125,0.999900135,No text detected,0.0,172_19_113_65_1742105713966_ammo.jpg,172_19_113_65_1742105713966_health.jpg,172_19_113_65_1742105713966_armour.jpg
172_19_113_65_1742105713983.jpg,99,0.613898292,125,0.999906191,No text detected,0.0,172_19_113_65_1742105713983_ammo.jpg,172_19_113_65_1742105713983_health.jpg,172_19_113_65_1742105713983_armour.jpg
172_19_113_65_1742105713999.jpg,99,0.693612081,125,0.999921058,No text detected,0.0,172_19_113_65_1742105713999_ammo.jpg,172_19_113_65_1742105713999_health.jpg,172_19_113_65_1742105713999_armour.jpg
172_19_113_65_1742105714016.jpg,99,0.671795134,125,0.999909289,No text detected,0.0,172_19_113_65_1742105714016_ammo.jpg,172_19_113_65_1742105714016_health.jpg,172_19_113_65_1742105714016_armour.jpg
172_19_113_65_1742105714033.jpg,99,0.614609003,125,0.999911422,No text detected,0.0,172_19_113_65_1742105714033_ammo.jpg,172_19_113_65_1742105714033_health.jpg,172_19_113_65_1742105714033_armour.jpg
172_19_113_65_1742105714049.jpg,99,0.64444441,125,0.99990454,No text detected,0.0,172_19_113_65_1742105714049_ammo.jpg,172_19_113_65_1742105714049_health.jpg,172_19_113_65_1742105714049_armour.jpg
172_19_113_65_1742105714065.jpg,99,0.597986682,125,0.999915552,No text detected,0.0,172_19_113_65_1742105714065_ammo.jpg,172_19_113_65_1742105714065_health.jpg,172_19_113_65_1742105714065_armour.jpg
172_19_113_65_1742105714081.jpg,99,0.574068933,125,0.999902131,No text detected,0.0,172_19_113_65_1742105714081_ammo.jpg,172_19_113_65_1742105714081_health.jpg,172_19_113_65_1742105714081_armour.jpg
172_19_113_65_1742105714100.jpg,99,0.577036023,125,0.999898758,No text detected,0.0,172_19_113_65_1742105714100_ammo.jpg,172_19_113_65_1742105714100_health.jpg,172_19_113_65_1742105714100_armour.jpg
172_19_113_65_1742105714116.jpg,99,0.575621699,125,0.999914588,No text detected,0.0,172_19_113_65_1742105714116_ammo.jpg,172_19_113_65_1742105714116_health.jpg,172_19_113_65_1742105714116_armour.jpg
172_19_113_65_1742105714134.jpg,99,0.688571806,125,0.99990571,No text detected,0.0,172_19_113_65_1742105714134_ammo.jpg,172_19_113_65_1742105714134_health.jpg,172_19_113_65_1742105714134_armour.jpg
172_19_113_65_1742105714151.jpg,99,0.621132905,125,0.99990571,No text detected,0.0,172_19_113_65_1742105714151_ammo.jpg,172_19_113_65_1742105714151_health.jpg,172_19_113_65_1742105714151_armour.jpg
172_19_113_65_1742105714169.jpg,99,0.598007368,125,0.999910321,No text detected,0.0,172_19_113_65_1742105714169_ammo.jpg,172_19_113_65_1742105714169_health.jpg,172_19_113_65_1742105714169_armour.jpg
172_19_113_65_1742105714186.jpg,99,0.571066034,125,0.999908669,No text detected,0.0,172_19_113_65_1742105714186_ammo.jpg,172_19_113_65_1742105714186_health.jpg,172_19_113_65_1742105714186_armour.jpg
172_19_113_65_1742105714203.jpg,99,0.579198809,125,0.999903025,No text detected,0.0,172_19_113_65_1742105714203_ammo.jpg,172_19_113_65_1742105714203_health.jpg,172_19_113_65_1742105714203_armour.jpg
172_19_113_65_1742105714219.jpg,99,0.630587117,125,0.999894698,No text detected,0.0,172_19_113_65_1742105714219_ammo.jpg,172_19_113_65_1742105714219_health.jpg,172_19_113_65_1742105714219_armour.jpg
172_19_113_65_1742105714235.jpg,99,0.513508945,125,0.999898758,No text detected,0.0,172_19_113_65_1742105714235_ammo.jpg,172_19_113_65_1742105714235_health.jpg,172_19_113_65_1742105714235_armour.jpg
172_19_113_65_1742105714252.jpg,99,0.560213168,125,0.999886301,No text detected,0.0,172_19_113_65_1742105714252_ammo.jpg,172_19_113_65_1742105714252_health.jpg,172_19_113_65_1742105714252_armour.jpg
172_19_113_65_1742105714269.jpg,99,0.614232518,125,0.999903163,No text detected,0.0,172_19_113_65_1742105714269_ammo.jpg,172_19_113_65_1742105714269_health.jpg,172_19_113_65_1742105714269_armour.jpg
172_19_113_65_1742105714286.jpg,99,0.4917622,125,0.999905572,No text detected,0.0,172_19_113_65_1742105714286_ammo.jpg,172_19_113_65_1742105714286_health.jpg,172_19_113_65_1742105714286_armour.jpg
172_19_113_65_1742105714303.jpg,99,0.61036082,125,0.999907843,No text detected,0.0,172_19_113_65_1742105714303_ammo.jpg,172_19_113_65_1742105714303_health.jpg,172_19_113_65_1742105714303_armour.jpg
172_19_113_65_1742105714319.jpg,99,0.597670484,125,0.999909908,No text detected,0.0,172_19_113_65_1742105714319_ammo.jpg,172_19_113_65_1742105714319_health.jpg,172_19_113_65_1742105714319_armour.jpg
172_19_113_65_1742105714336.jpg,99,0.639238881,125,0.999899378,No text detected,0.0,172_19_113_65_1742105714336_ammo.jpg,172_19_113_65_1742105714336_health.jpg,172_19_113_65_1742105714336_armour.jpg
172_19_113_65_1742105714352.jpg,99,0.639238881,125,0.999899378,No text detected,0.0,172_19_113_65_1742105714352_ammo.jpg,172_19_113_65_1742105714352_health.jpg,172_19_113_65_1742105714352_armour.jpg
172_19_113_65_1742105714369.jpg,99,0.586768607,125,0.999890362,No text detected,0.0,172_19_113_65_1742105714369_ammo.jpg,172_19_113_65_1742105714369_health.jpg,172_19_113_65_1742105714369_armour.jpg
172_19_113_65_1742105714385.jpg,99,0.617412753,124,0.508384109,No text detected,0.0,172_19_113_65_1742105714385_ammo.jpg,172_19_113_65_1742105714385_health.jpg,172_19_113_65_1742105714385_armour.jpg
172_19_113_65_1742105714403.jpg,99,0.638483586,124,0.539489686,No text detected,0.0,172_19_113_65_1742105714403_ammo.jpg,172_19_113_65_1742105714403_health.jpg,172_19_113_65_1742105714403_armour.jpg
172_19_113_65_1742105714421.jpg,99,0.599482594,124,0.999913349,No text detected,0.0,172_19_113_65_1742105714421_ammo.jpg,172_19_113_65_1742105714421_health.jpg,172_19_113_65_1742105714421_armour.jpg
172_19_113_65_1742105714438.jpg,99,0.56258839,124,0.999914519,No text detected,0.0,172_19_113_65_1742105714438_ammo.jpg,172_19_113_65_1742105714438_health.jpg,172_19_113_65_1742105714438_armour.jpg
172_19_113_65_1742105714455.jpg,99,0.60060153,124,0.999915758,No text detected,0.0,172_19_113_65_1742105714455_ammo.jpg,172_19_113_65_1742105714455_health.jpg,172_19_113_65_1742105714455_armour.jpg
172_19_113_65_1742105714471.jpg,99,0.566028554,124,0.999909908,No text detected,0.0,172_19_113_65_1742105714471_ammo.jpg,172_19_113_65_1742105714471_health.jpg,172_19_113_65_1742105714471_armour.jpg
172_19_113_65_1742105714487.jpg,99,0.578006834,124,0.999907568,No text detected,0.0,172_19_113_65_1742105714487_ammo.jpg,172_19_113_65_1742105714487_health.jpg,172_19_113_65_1742105714487_armour.jpg
172_19_113_65_1742105714503.jpg,99,0.557735358,124,0.999918993,No text detected,0.0,172_19_113_65_1742105714503_ammo.jpg,172_19_113_65_1742105714503_health.jpg,172_19_113_65_1742105714503_armour.jpg
172_19_113_65_1742105714520.jpg,99,0.537195131,124,0.999916722,No text detected,0.0,172_19_113_65_1742105714520_ammo.jpg,172_19_113_65_1742105714520_health.jpg,172_19_113_65_1742105714520_armour.jpg
172_19_113_65_1742105714538.jpg,99,0.637797488,124,0.999917754,No text detected,0.0,172_19_113_65_1742105714538_ammo.jpg,172_19_113_65_1742105714538_health.jpg,172_19_113_65_1742105714538_armour.jpg
172_19_113_65_1742105714555.jpg,99,0.637797488,124,0.999917754,No text detected,0.0,172_19_113_65_1742105714555_ammo.jpg,172_19_113_65_1742105714555_health.jpg,172_19_113_65_1742105714555_armour.jpg
172_19_113_65_1742105714571.jpg,99,0.627298992,124,0.999907499,No text detected,0.0,172_19_113_65_1742105714571_ammo.jpg,172_19_113_65_1742105714571_health.jpg,172_19_113_65_1742105714571_armour.jpg
172_19_113_65_1742105714587.jpg,99,0.606393675,124,0.999909977,No text detected,0.0,172_19_113_65_1742105714587_ammo.jpg,172_19_113_65_1742105714587_health.jpg,172_19_113_65_1742105714587_armour.jpg
172_19_113_65_1742105714604.jpg,99,0.607645151,124,0.999915276,No text detected,0.0,172_19_113_65_1742105714604_ammo.jpg,172_19_113_65_1742105714604_health.jpg,172_19_113_65_1742105714604_armour.jpg
172_19_113_65_1742105714621.jpg,99,0.606112862,124,0.999912936,No text detected,0.0,172_19_113_65_1742105714621_ammo.jpg,172_19_113_65_1742105714621_health.jpg,172_19_113_65_1742105714621_armour.jpg
172_19_113_65_1742105714638.jpg,99,0.602111691,124,0.535664797,No text detected,0.0,172_19_113_65_1742105714638_ammo.jpg,172_19_113_65_1742105714638_health.jpg,172_19_113_65_1742105714638_armour.jpg
172_19_113_65_1742105714654.jpg,99,0.510912347,124,0.999907361,No text detected,0.0,172_19_113_65_1742105714654_ammo.jpg,172_19_113_65_1742105714654_health.jpg,172_19_113_65_1742105714654_armour.jpg
172_19_113_65_1742105714672.jpg,99,0.999946474,124,0.507419765,No text detected,0.0,172_19_113_65_1742105714672_ammo.jpg,172_19_113_65_1742105714672_health.jpg,172_19_113_65_1742105714672_armour.jpg
172_19_113_65_1742105714688.jpg,99,0.999987019,124,0.500873089,No text detected,0.0,172_19_113_65_1742105714688_ammo.jpg,172_19_113_65_1742105714688_health.jpg,172_19_113_65_1742105714688_armour.jpg
172_19_113_65_1742105714704.jpg,99,0.999987019,124,0.500873089,No text detected,0.0,172_19_113_65_1742105714704_ammo.jpg,172_19_113_65_1742105714704_health.jpg,172_19_113_65_1742105714704_armour.jpg
172_19_113_65_1742105714721.jpg,99,0.999813463,124,0.999910665,No text detected,0.0,172_19_113_65_1742105714721_ammo.jpg,172_19_113_65_1742105714721_health.jpg,172_19_113_65_1742105714721_armour.jpg
172_19_113_65_1742105714737.jpg,99,0.999866481,124,0.999909633,No text detected,0.0,172_19_113_65_1742105714737_ammo.jpg,172_19_113_65_1742105714737_health.jpg,172_19_113_65_1742105714737_armour.jpg
172_19_113_65_1742105714754.jpg,99,0.993032922,124,0.99991039,No text detected,0.0,172_19_113_65_1742105714754_ammo.jpg,172_19_113_65_1742105714754_health.jpg,172_19_113_65_1742105714754_armour.jpg
172_19_113_65_1742105714770.jpg,99,0.978469697,124,0.999917685,No text detected,0.0,172_19_113_65_1742105714770_ammo.jpg,172_19_113_65_1742105714770_health.jpg,172_19_113_65_1742105714770_armour.jpg
172_19_113_65_1742105714786.jpg,199,0.559130095,124,0.9999086,No text detected,0.0,172_19_113_65_1742105714786_ammo.jpg,172_19_113_65_1742105714786_health.jpg,172_19_113_65_1742105714786_armour.jpg
172_19_113_65_1742105714803.jpg,99,0.998877561,124,0.999914382,No text detected,0.0,172_19_113_65_1742105714803_ammo.jpg,172_19_113_65_1742105714803_health.jpg,172_19_113_65_1742105714803_armour.jpg
172_19_113_65_1742105714820.jpg,99,0.974817417,124,0.999915345,No text detected,0.0,172_19_113_65_1742105714820_ammo.jpg,172_19_113_65_1742105714820_health.jpg,172_19_113_65_1742105714820_armour.jpg
172_19_113_65_1742105714837.jpg,99,0.993523805,124,0.999914382,No text detected,0.0,172_19_113_65_1742105714837_ammo.jpg,172_19_113_65_1742105714837_health.jpg,172_19_113_65_1742105714837_armour.jpg
172_19_113_65_1742105714854.jpg,99,0.996074175,124,0.999905021,No text detected,0.0,172_19_113_65_1742105714854_ammo.jpg,172_19_113_65_1742105714854_health.jpg,172_19_113_65_1742105714854_armour.jpg
172_19_113_65_1742105714871.jpg,99,0.999784046,124,0.510289371,No text detected,0.0,172_19_113_65_1742105714871_ammo.jpg,172_19_113_65_1742105714871_health.jpg,172_19_113_65_1742105714871_armour.jpg
172_19_113_65_1742105714887.jpg,99,0.999990981,124,0.999910665,No text detected,0.0,172_19_113_65_1742105714887_ammo.jpg,172_19_113_65_1742105714887_health.jpg,172_19_113_65_1742105714887_armour.jpg
172_19_113_65_1742105714904.jpg,99,0.594128645,124,0.999919406,No text detected,0.0,172_19_113_65_1742105714904_ammo.jpg,172_19_113_65_1742105714904_health.jpg,172_19_113_65_1742105714904_armour.jpg
172_19_113_65_1742105714920.jpg,99,0.51935228,124,0.563235641,No text detected,0.0,172_19_113_65_1742105714920_ammo.jpg,172_19_113_65_1742105714920_health.jpg,172_19_113_65_1742105714920_armour.jpg
172_19_113_65_1742105714937.jpg,99,0.538156371,124,0.999910459,No text detected,0.0,172_19_113_65_1742105714937_ammo.jpg,172_19_113_65_1742105714937_health.jpg,172_19_113_65_1742105714937_armour.jpg
172_19_113_65_1742105714954.jpg,99,0.575707732,124,0.999914382,No text detected,0.0,172_19_113_65_1742105714954_ammo.jpg,172_19_113_65_1742105714954_health.jpg,172_19_113_65_1742105714954_armour.jpg
172_19_113_65_1742105714971.jpg,99,0.562174353,124,0.999916584,No text detected,0.0,172_19_113_65_1742105714971_ammo.jpg,172_19_113_65_1742105714971_health.jpg,172_19_113_65_1742105714971_armour.jpg
172_19_113_65_1742105714987.jpg,99,0.590123381,124,0.504516184,No text detected,0.0,172_19_113_65_1742105714987_ammo.jpg,172_19_113_65_1742105714987_health.jpg,172_19_113_65_1742105714987_armour.jpg
172_19_113_65_1742105715004.jpg,99,0.590123381,124,0.504516184,No text detected,0.0,172_19_113_65_1742105715004_ammo.jpg,172_19_113_65_1742105715004_health.jpg,172_19_113_65_1742105715004_armour.jpg
172_19_113_65_1742105715020.jpg,99,0.604713181,124,0.536751866,No text detected,0.0,172_19_113_65_1742105715020_ammo.jpg,172_19_113_65_1742105715020_health.jpg,172_19_113_65_1742105715020_armour.jpg
172_19_113_65_1742105715037.jpg,99,0.629950036,124,0.510960639,No text detected,0.0,172_19_113_65_1742105715037_ammo.jpg,172_19_113_65_1742105715037_health.jpg,172_19_113_65_1742105715037_armour.jpg
172_19_113_65_1742105715053.jpg,99,0.555368749,124,0.53053236,No text detected,0.0,172_19_113_65_1742105715053_ammo.jpg,172_19_113_65_1742105715053_health.jpg,172_19_113_65_1742105715053_armour.jpg
172_19_113_65_1742105715071.jpg,99,0.524949247,124,0.526232779,No text detected,0.0,172_19_113_65_1742105715071_ammo.jpg,172_19_113_65_1742105715071_health.jpg,172_19_113_65_1742105715071_armour.jpg
172_19_113_65_1742105715087.jpg,99,0.49600874,124,0.999912317,No text detected,0.0,172_19_113_65_1742105715087_ammo.jpg,172_19_113_65_1742105715087_health.jpg,172_19_113_65_1742105715087_armour.jpg
172_19_113_65_1742105715104.jpg,99,0.552158293,124,0.999908738,No text detected,0.0,172_19_113_65_1742105715104_ammo.jpg,172_19_113_65_1742105715104_health.jpg,172_19_113_65_1742105715104_armour.jpg
172_19_113_65_1742105715121.jpg,99,0.499728776,124,0.999906604,No text detected,0.0,172_19_113_65_1742105715121_ammo.jpg,172_19_113_65_1742105715121_health.jpg,172_19_113_65_1742105715121_armour.jpg
172_19_113_65_1742105715138.jpg,99,0.545990684,124,0.50046277,No text detected,0.0,172_19_113_65_1742105715138_ammo.jpg,172_19_113_65_1742105715138_health.jpg,172_19_113_65_1742105715138_armour.jpg
172_19_113_65_1742105715154.jpg,99,0.561630521,124,0.999914932,No text detected,0.0,172_19_113_65_1742105715154_ammo.jpg,172_19_113_65_1742105715154_health.jpg,172_19_113_65_1742105715154_armour.jpg
172_19_113_65_1742105715172.jpg,99,0.564580966,124,0.512309551,No text detected,0.0,172_19_113_65_1742105715172_ammo.jpg,172_19_113_65_1742105715172_health.jpg,172_19_113_65_1742105715172_armour.jpg
172_19_113_65_1742105715189.jpg,99,0.618288174,124,0.999921815,No text detected,0.0,172_19_113_65_1742105715189_ammo.jpg,172_19_113_65_1742105715189_health.jpg,172_19_113_65_1742105715189_armour.jpg
172_19_113_65_1742105715205.jpg,99,0.532890908,124,0.999902544,No text detected,0.0,172_19_113_65_1742105715205_ammo.jpg,172_19_113_65_1742105715205_health.jpg,172_19_113_65_1742105715205_armour.jpg
172_19_113_65_1742105715222.jpg,99,0.536000188,124,0.518454552,No text detected,0.0,172_19_113_65_1742105715222_ammo.jpg,172_19_113_65_1742105715222_health.jpg,172_19_113_65_1742105715222_armour.jpg
172_19_113_65_1742105715238.jpg,99,0.599470191,124,0.999912523,No text detected,0.0,172_19_113_65_1742105715238_ammo.jpg,172_19_113_65_1742105715238_health.jpg,172_19_113_65_1742105715238_armour.jpg
172_19_113_65_1742105715255.jpg,99,0.590831562,124,0.999918442,No text detected,0.0,172_19_113_65_1742105715255_ammo.jpg,172_19_113_65_1742105715255_health.jpg,172_19_113_65_1742105715255_armour.jpg
172_19_113_65_1742105715271.jpg,99,0.578339462,124,0.528340697,No text detected,0.0,172_19_113_65_1742105715271_ammo.jpg,172_19_113_65_1742105715271_health.jpg,172_19_113_65_1742105715271_armour.jpg
172_19_113_65_1742105715288.jpg,99,0.657638246,124,0.503075004,No text detected,0.0,172_19_113_65_1742105715288_ammo.jpg,172_19_113_65_1742105715288_health.jpg,172_19_113_65_1742105715288_armour.jpg
172_19_113_65_1742105715304.jpg,99,0.640127525,124,0.999599859,No text detected,0.0,172_19_113_65_1742105715304_ammo.jpg,172_19_113_65_1742105715304_health.jpg,172_19_113_65_1742105715304_armour.jpg
172_19_113_65_1742105715320.jpg,99,0.99999823,124,0.999631655,No text detected,0.0,172_19_113_65_1742105715320_ammo.jpg,172_19_113_65_1742105715320_health.jpg,172_19_113_65_1742105715320_armour.jpg
172_19_113_65_1742105715337.jpg,99,0.999998314,123,0.999784442,No text detected,0.0,172_19_113_65_1742105715337_ammo.jpg,172_19_113_65_1742105715337_health.jpg,172_19_113_65_1742105715337_armour.jpg
172_19_113_65_1742105715354.jpg,99,0.999998988,123,0.999714793,No text detected,0.0,172_19_113_65_1742105715354_ammo.jpg,172_19_113_65_1742105715354_health.jpg,172_19_113_65_1742105715354_armour.jpg
172_19_113_65_1742105715371.jpg,99,0.999999326,123,0.998967826,No text detected,0.0,172_19_113_65_1742105715371_ammo.jpg,172_19_113_65_1742105715371_health.jpg,172_19_113_65_1742105715371_armour.jpg
172_19_113_65_1742105715388.jpg,99,0.476312463,123,0.999866686,No text detected,0.0,172_19_113_65_1742105715388_ammo.jpg,172_19_113_65_1742105715388_health.jpg,172_19_113_65_1742105715388_armour.jpg
172_19_113_65_1742105715405.jpg,99,0.55510471,123,0.999947349,No text detected,0.0,172_19_113_65_1742105715405_ammo.jpg,172_19_113_65_1742105715405_health.jpg,172_19_113_65_1742105715405_armour.jpg
172_19_113_65_1742105715422.jpg,99,0.686836569,123,0.999901167,No text detected,0.0,172_19_113_65_1742105715422_ammo.jpg,172_19_113_65_1742105715422_health.jpg,172_19_113_65_1742105715422_armour.jpg
172_19_113_65_1742105715439.jpg,99,0.999992329,123,0.999971093,No text detected,0.0,172_19_113_65_1742105715439_ammo.jpg,172_19_113_65_1742105715439_health.jpg,172_19_113_65_1742105715439_armour.jpg
172_19_113_65_1742105715455.jpg,99,0.999972942,123,0.999951065,No text detected,0.0,172_19_113_65_1742105715455_ammo.jpg,172_19_113_65_1742105715455_health.jpg,172_19_113_65_1742105715455_armour.jpg
172_19_113_65_1742105715475.jpg,99,0.999991908,123,0.99985182,No text detected,0.0,172_19_113_65_1742105715475_ammo.jpg,172_19_113_65_1742105715475_health.jpg,172_19_113_65_1742105715475_armour.jpg
172_19_113_65_1742105715492.jpg,99,0.706512905,123,0.999982037,No text detected,0.0,172_19_113_65_1742105715492_ammo.jpg,172_19_113_65_1742105715492_health.jpg,172_19_113_65_1742105715492_armour.jpg
172_19_113_65_1742105715513.jpg,99,0.99999587,123,0.999859115,No text detected,0.0,172_19_113_65_1742105715513_ammo.jpg,172_19_113_65_1742105715513_health.jpg,172_19_113_65_1742105715513_armour.jpg
172_19_113_65_1742105715529.jpg,99,0.999996713,123,0.999768887,No text detected,0.0,172_19_113_65_1742105715529_ammo.jpg,172_19_113_65_1742105715529_health.jpg,172_19_113_65_1742105715529_armour.jpg
172_19_113_65_1742105715546.jpg,9,0.999982834,123,0.999753678,No text detected,0.0,172_19_113_65_1742105715546_ammo.jpg,172_19_113_65_1742105715546_health.jpg,172_19_113_65_1742105715546_armour.jpg
172_19_113_65_1742105715563.jpg,99,0.999995448,123,0.999931106,No text detected,0.0,172_19_113_65_1742105715563_ammo.jpg,172_19_113_65_1742105715563_health.jpg,172_19_113_65_1742105715563_armour.jpg
172_19_113_65_1742105715580.jpg,99,0.999987525,123,0.999951134,No text detected,0.0,172_19_113_65_1742105715580_ammo.jpg,172_19_113_65_1742105715580_health.jpg,172_19_113_65_1742105715580_armour.jpg
172_19_113_65_1742105715597.jpg,99,0.99999587,123,0.999919543,No text detected,0.0,172_19_113_65_1742105715597_ammo.jpg,172_19_113_65_1742105715597_health.jpg,172_19_113_65_1742105715597_armour.jpg
172_19_113_65_1742105715613.jpg,99,0.999995785,123,0.999949,No text detected,0.0,172_19_113_65_1742105715613_ammo.jpg,172_19_113_65_1742105715613_health.jpg,172_19_113_65_1742105715613_armour.jpg
172_19_113_65_1742105715629.jpg,99,0.999954397,123,0.920487106,No text detected,0.0,172_19_113_65_1742105715629_ammo.jpg,172_19_113_65_1742105715629_health.jpg,172_19_113_65_1742105715629_armour.jpg
172_19_113_65_1742105715645.jpg,99,0.999978842,123,0.999839707,No text detected,0.0,172_19_113_65_1742105715645_ammo.jpg,172_19_113_65_1742105715645_health.jpg,172_19_113_65_1742105715645_armour.jpg
172_19_113_65_1742105715661.jpg,99,0.999960298,123,0.99996951,No text detected,0.0,172_19_113_65_1742105715661_ammo.jpg,172_19_113_65_1742105715661_health.jpg,172_19_113_65_1742105715661_armour.jpg
172_19_113_65_1742105715678.jpg,799,0.5750022,123,0.99997302,No text detected,0.0,172_19_113_65_1742105715678_ammo.jpg,172_19_113_65_1742105715678_health.jpg,172_19_113_65_1742105715678_armour.jpg
