file_name,pred_roi_ammo,conf_roi_ammo,pred_roi_health,conf_roi_health,pred_roi_armour,conf_roi_armour,roi_ammo_file_name,roi_health_file_name,roi_armour_file_name
172_19_113_65_1742106245737.jpg,100,0.4082138240337372,125,0.9998063275124432,No text detected,0.0,172_19_113_65_1742106245737_ammo.jpg,172_19_113_65_1742106245737_health.jpg,172_19_113_65_1742106245737_armour.jpg
172_19_113_65_1742106245753.jpg,100,0.915341553563285,125,0.9998121087079548,No text detected,0.0,172_19_113_65_1742106245753_ammo.jpg,172_19_113_65_1742106245753_health.jpg,172_19_113_65_1742106245753_armour.jpg
172_19_113_65_1742106245770.jpg,100,0.91776895180793,125,0.9997918745432578,No text detected,0.0,172_19_113_65_1742106245770_ammo.jpg,172_19_113_65_1742106245770_health.jpg,172_19_113_65_1742106245770_armour.jpg
172_19_113_65_1742106245786.jpg,100,0.9000333392303898,125,0.9997569122383192,No text detected,0.0,172_19_113_65_1742106245786_ammo.jpg,172_19_113_65_1742106245786_health.jpg,172_19_113_65_1742106245786_armour.jpg
172_19_113_65_1742106245803.jpg,100,0.9851788387049588,125,0.999569852925116,No text detected,0.0,172_19_113_65_1742106245803_ammo.jpg,172_19_113_65_1742106245803_health.jpg,172_19_113_65_1742106245803_armour.jpg
172_19_113_65_1742106245819.jpg,100,0.5580992698669434,125,0.9997853363044886,No text detected,0.0,172_19_113_65_1742106245819_ammo.jpg,172_19_113_65_1742106245819_health.jpg,172_19_113_65_1742106245819_armour.jpg
172_19_113_65_1742106245836.jpg,100,0.9735464320056948,125,0.9997876074815172,No text detected,0.0,172_19_113_65_1742106245836_ammo.jpg,172_19_113_65_1742106245836_health.jpg,172_19_113_65_1742106245836_armour.jpg
172_19_113_65_1742106245853.jpg,100,0.8931404951590352,125,0.9997899474828148,No text detected,0.0,172_19_113_65_1742106245853_ammo.jpg,172_19_113_65_1742106245853_health.jpg,172_19_113_65_1742106245853_armour.jpg
172_19_113_65_1742106245869.jpg,100,0.411548763513565,125,0.999790911012974,No text detected,0.0,172_19_113_65_1742106245869_ammo.jpg,172_19_113_65_1742106245869_health.jpg,172_19_113_65_1742106245869_armour.jpg
172_19_113_65_1742106245886.jpg,100,0.4839495420455932,125,0.9998189910894034,No text detected,0.0,172_19_113_65_1742106245886_ammo.jpg,172_19_113_65_1742106245886_health.jpg,172_19_113_65_1742106245886_armour.jpg
172_19_113_65_1742106245903.jpg,99,0.9999994942378552,125,0.9998279381947756,No text detected,0.0,172_19_113_65_1742106245903_ammo.jpg,172_19_113_65_1742106245903_health.jpg,172_19_113_65_1742106245903_armour.jpg
172_19_113_65_1742106245921.jpg,99,0.9999994942378552,125,0.9998228452257872,No text detected,0.0,172_19_113_65_1742106245921_ammo.jpg,172_19_113_65_1742106245921_health.jpg,172_19_113_65_1742106245921_armour.jpg
172_19_113_65_1742106245938.jpg,99,0.9999994942378552,125,0.9998094934046686,No text detected,0.0,172_19_113_65_1742106245938_ammo.jpg,172_19_113_65_1742106245938_health.jpg,172_19_113_65_1742106245938_armour.jpg
172_19_113_65_1742106245954.jpg,99,0.9999994942378552,125,0.9998209181573464,No text detected,0.0,172_19_113_65_1742106245954_ammo.jpg,172_19_113_65_1742106245954_health.jpg,172_19_113_65_1742106245954_armour.jpg
172_19_113_65_1742106245972.jpg,99,0.9999994099441718,125,0.9998046757431196,No text detected,0.0,172_19_113_65_1742106245972_ammo.jpg,172_19_113_65_1742106245972_health.jpg,172_19_113_65_1742106245972_armour.jpg
172_19_113_65_1742106245989.jpg,99,0.9999994942378552,125,0.999805776922628,No text detected,0.0,172_19_113_65_1742106245989_ammo.jpg,172_19_113_65_1742106245989_health.jpg,172_19_113_65_1742106245989_armour.jpg
172_19_113_65_1742106246006.jpg,99,0.9999994942378552,125,0.9998122463555216,No text detected,0.0,172_19_113_65_1742106246006_ammo.jpg,172_19_113_65_1742106246006_health.jpg,172_19_113_65_1742106246006_armour.jpg
172_19_113_65_1742106246023.jpg,99,0.9999994942378552,125,0.9997804498350438,No text detected,0.0,172_19_113_65_1742106246023_ammo.jpg,172_19_113_65_1742106246023_health.jpg,172_19_113_65_1742106246023_armour.jpg
172_19_113_65_1742106246040.jpg,99,0.9999994099441718,125,0.9997856115986372,No text detected,0.0,172_19_113_65_1742106246040_ammo.jpg,172_19_113_65_1742106246040_health.jpg,172_19_113_65_1742106246040_armour.jpg
172_19_113_65_1742106246057.jpg,99,0.9999994942378552,125,0.9998270434837556,No text detected,0.0,172_19_113_65_1742106246057_ammo.jpg,172_19_113_65_1742106246057_health.jpg,172_19_113_65_1742106246057_armour.jpg
172_19_113_65_1742106246075.jpg,99,0.9999994942378552,125,0.9998099751709948,No text detected,0.0,172_19_113_65_1742106246075_ammo.jpg,172_19_113_65_1742106246075_health.jpg,172_19_113_65_1742106246075_armour.jpg
172_19_113_65_1742106246092.jpg,99,0.9999995785315408,125,0.9995070191160712,No text detected,0.0,172_19_113_65_1742106246092_ammo.jpg,172_19_113_65_1742106246092_health.jpg,172_19_113_65_1742106246092_armour.jpg
172_19_113_65_1742106246109.jpg,99,0.9999994942378552,125,0.9994669654197936,No text detected,0.0,172_19_113_65_1742106246109_ammo.jpg,172_19_113_65_1742106246109_health.jpg,172_19_113_65_1742106246109_armour.jpg
172_19_113_65_1742106246127.jpg,99,0.9999995785315408,125,0.998314378279266,No text detected,0.0,172_19_113_65_1742106246127_ammo.jpg,172_19_113_65_1742106246127_health.jpg,172_19_113_65_1742106246127_armour.jpg
172_19_113_65_1742106246144.jpg,99,0.9999993256504904,125,0.9997092866849018,No text detected,0.0,172_19_113_65_1742106246144_ammo.jpg,172_19_113_65_1742106246144_health.jpg,172_19_113_65_1742106246144_armour.jpg
172_19_113_65_1742106246161.jpg,99,0.9999994099441718,125,0.9998688197204172,No text detected,0.0,172_19_113_65_1742106246161_ammo.jpg,172_19_113_65_1742106246161_health.jpg,172_19_113_65_1742106246161_armour.jpg
172_19_113_65_1742106246178.jpg,99,0.9999989041821146,125,0.9841734976419998,No text detected,0.0,172_19_113_65_1742106246178_ammo.jpg,172_19_113_65_1742106246178_health.jpg,172_19_113_65_1742106246178_armour.jpg
172_19_113_65_1742106246194.jpg,99,0.9999994099441718,125,0.9995480365261884,No text detected,0.0,172_19_113_65_1742106246194_ammo.jpg,172_19_113_65_1742106246194_health.jpg,172_19_113_65_1742106246194_armour.jpg
172_19_113_65_1742106246211.jpg,99,0.9688431117872588,125,0.9997009591265807,No text detected,0.0,172_19_113_65_1742106246211_ammo.jpg,172_19_113_65_1742106246211_health.jpg,172_19_113_65_1742106246211_armour.jpg
172_19_113_65_1742106246228.jpg,99,0.9601558720696622,125,0.9999926356734838,No text detected,0.0,172_19_113_65_1742106246228_ammo.jpg,172_19_113_65_1742106246228_health.jpg,172_19_113_65_1742106246228_armour.jpg
172_19_113_65_1742106246246.jpg,99,0.9999994942378552,125,0.9999946316117284,No text detected,0.0,172_19_113_65_1742106246246_ammo.jpg,172_19_113_65_1742106246246_health.jpg,172_19_113_65_1742106246246_armour.jpg
172_19_113_65_1742106246262.jpg,99,0.935809753366202,125,0.9997962104310744,No text detected,0.0,172_19_113_65_1742106246262_ammo.jpg,172_19_113_65_1742106246262_health.jpg,172_19_113_65_1742106246262_armour.jpg
172_19_113_65_1742106246279.jpg,99,0.9999994099441718,125,0.9995326893815704,No text detected,0.0,172_19_113_65_1742106246279_ammo.jpg,172_19_113_65_1742106246279_health.jpg,172_19_113_65_1742106246279_armour.jpg
172_19_113_65_1742106246296.jpg,99,0.9999994942378552,125,0.9993347622201304,No text detected,0.0,172_19_113_65_1742106246296_ammo.jpg,172_19_113_65_1742106246296_health.jpg,172_19_113_65_1742106246296_armour.jpg
172_19_113_65_1742106246313.jpg,99,0.9999991570631338,125,0.9996418406119656,No text detected,0.0,172_19_113_65_1742106246313_ammo.jpg,172_19_113_65_1742106246313_health.jpg,172_19_113_65_1742106246313_armour.jpg
172_19_113_65_1742106246330.jpg,99,0.5786192186897675,125,0.9993887168088478,No text detected,0.0,172_19_113_65_1742106246330_ammo.jpg,172_19_113_65_1742106246330_health.jpg,172_19_113_65_1742106246330_armour.jpg
172_19_113_65_1742106246347.jpg,99,0.5690988652244309,125,0.9999421179659728,No text detected,0.0,172_19_113_65_1742106246347_ammo.jpg,172_19_113_65_1742106246347_health.jpg,172_19_113_65_1742106246347_armour.jpg
172_19_113_65_1742106246364.jpg,99,0.4930674013431446,125,0.999993668055268,No text detected,0.0,172_19_113_65_1742106246364_ammo.jpg,172_19_113_65_1742106246364_health.jpg,172_19_113_65_1742106246364_armour.jpg
172_19_113_65_1742106246380.jpg,99,0.9999994099441718,125,0.5952920317649841,No text detected,0.0,172_19_113_65_1742106246380_ammo.jpg,172_19_113_65_1742106246380_health.jpg,172_19_113_65_1742106246380_armour.jpg
172_19_113_65_1742106246397.jpg,99,0.5227100760397485,125,0.970488354661074,No text detected,0.0,172_19_113_65_1742106246397_ammo.jpg,172_19_113_65_1742106246397_health.jpg,172_19_113_65_1742106246397_armour.jpg
172_19_113_65_1742106246413.jpg,99,0.9999993256504904,125,0.9999811418326,No text detected,0.0,172_19_113_65_1742106246413_ammo.jpg,172_19_113_65_1742106246413_health.jpg,172_19_113_65_1742106246413_armour.jpg
172_19_113_65_1742106246429.jpg,99,0.4659565236962729,124,0.9978702068328856,No text detected,0.0,172_19_113_65_1742106246429_ammo.jpg,172_19_113_65_1742106246429_health.jpg,172_19_113_65_1742106246429_armour.jpg
172_19_113_65_1742106246446.jpg,99,0.5067066132922315,124,0.9999099767687368,No text detected,0.0,172_19_113_65_1742106246446_ammo.jpg,172_19_113_65_1742106246446_health.jpg,172_19_113_65_1742106246446_armour.jpg
172_19_113_65_1742106246463.jpg,99,0.9999994942378552,124,0.9991601694975965,No text detected,0.0,172_19_113_65_1742106246463_ammo.jpg,172_19_113_65_1742106246463_health.jpg,172_19_113_65_1742106246463_armour.jpg
172_19_113_65_1742106246480.jpg,99,0.9999995785315408,124,0.9998568443008252,No text detected,0.0,172_19_113_65_1742106246480_ammo.jpg,172_19_113_65_1742106246480_health.jpg,172_19_113_65_1742106246480_armour.jpg
172_19_113_65_1742106246496.jpg,99,0.9999994099441718,124,0.9999524417203642,No text detected,0.0,172_19_113_65_1742106246496_ammo.jpg,172_19_113_65_1742106246496_health.jpg,172_19_113_65_1742106246496_armour.jpg
172_19_113_65_1742106246513.jpg,99,0.9999995785315408,124,0.9760895708793468,No text detected,0.0,172_19_113_65_1742106246513_ammo.jpg,172_19_113_65_1742106246513_health.jpg,172_19_113_65_1742106246513_armour.jpg
172_19_113_65_1742106246529.jpg,99,0.9999995785315408,124,0.5761903391087974,No text detected,0.0,172_19_113_65_1742106246529_ammo.jpg,172_19_113_65_1742106246529_health.jpg,172_19_113_65_1742106246529_armour.jpg
172_19_113_65_1742106246545.jpg,99,0.9999994099441718,124,0.9995831354957696,No text detected,0.0,172_19_113_65_1742106246545_ammo.jpg,172_19_113_65_1742106246545_health.jpg,172_19_113_65_1742106246545_armour.jpg
172_19_113_65_1742106246562.jpg,99,0.9999994099441718,124,0.9833945419695423,No text detected,0.0,172_19_113_65_1742106246562_ammo.jpg,172_19_113_65_1742106246562_health.jpg,172_19_113_65_1742106246562_armour.jpg
172_19_113_65_1742106246578.jpg,99,0.9999994099441718,124,0.9994013108570352,No text detected,0.0,172_19_113_65_1742106246578_ammo.jpg,172_19_113_65_1742106246578_health.jpg,172_19_113_65_1742106246578_armour.jpg
172_19_113_65_1742106246595.jpg,99,0.9999994942378552,124,0.9999368184442652,No text detected,0.0,172_19_113_65_1742106246595_ammo.jpg,172_19_113_65_1742106246595_health.jpg,172_19_113_65_1742106246595_armour.jpg
172_19_113_65_1742106246612.jpg,99,0.4716133864804154,124,0.9999432879907532,No text detected,0.0,172_19_113_65_1742106246612_ammo.jpg,172_19_113_65_1742106246612_health.jpg,172_19_113_65_1742106246612_armour.jpg
172_19_113_65_1742106246629.jpg,99,0.9954071059042944,124,0.999918923983187,No text detected,0.0,172_19_113_65_1742106246629_ammo.jpg,172_19_113_65_1742106246629_health.jpg,172_19_113_65_1742106246629_armour.jpg
172_19_113_65_1742106246645.jpg,99,0.575259754363069,124,0.9998074975159352,No text detected,0.0,172_19_113_65_1742106246645_ammo.jpg,172_19_113_65_1742106246645_health.jpg,172_19_113_65_1742106246645_armour.jpg
172_19_113_65_1742106246661.jpg,99,0.9999994942378552,124,0.9960541725158693,No text detected,0.0,172_19_113_65_1742106246661_ammo.jpg,172_19_113_65_1742106246661_health.jpg,172_19_113_65_1742106246661_armour.jpg
172_19_113_65_1742106246678.jpg,99,0.6755744046309952,124,0.6870612502098083,No text detected,0.0,172_19_113_65_1742106246678_ammo.jpg,172_19_113_65_1742106246678_health.jpg,172_19_113_65_1742106246678_armour.jpg
172_19_113_65_1742106246699.jpg,99,0.5764245670412312,124,0.9997922874848462,No text detected,0.0,172_19_113_65_1742106246699_ammo.jpg,172_19_113_65_1742106246699_health.jpg,172_19_113_65_1742106246699_armour.jpg
172_19_113_65_1742106246716.jpg,99,0.6617899394813399,124,0.9998009592634782,No text detected,0.0,172_19_113_65_1742106246716_ammo.jpg,172_19_113_65_1742106246716_health.jpg,172_19_113_65_1742106246716_armour.jpg
172_19_113_65_1742106246732.jpg,99,0.9999993256504904,124,0.999826148772843,No text detected,0.0,172_19_113_65_1742106246732_ammo.jpg,172_19_113_65_1742106246732_health.jpg,172_19_113_65_1742106246732_armour.jpg
172_19_113_65_1742106246749.jpg,99,0.9999994942378552,124,0.3506153293201897,No text detected,0.0,172_19_113_65_1742106246749_ammo.jpg,172_19_113_65_1742106246749_health.jpg,172_19_113_65_1742106246749_armour.jpg
172_19_113_65_1742106246766.jpg,99,0.9999995785315408,124,0.995882213115692,No text detected,0.0,172_19_113_65_1742106246766_ammo.jpg,172_19_113_65_1742106246766_health.jpg,172_19_113_65_1742106246766_armour.jpg
172_19_113_65_1742106246783.jpg,99,0.5101007258036736,124,0.763705849647522,No text detected,0.0,172_19_113_65_1742106246783_ammo.jpg,172_19_113_65_1742106246783_health.jpg,172_19_113_65_1742106246783_armour.jpg
172_19_113_65_1742106246799.jpg,99,0.999997049721879,124,0.9996637949300068,No text detected,0.0,172_19_113_65_1742106246799_ammo.jpg,172_19_113_65_1742106246799_health.jpg,172_19_113_65_1742106246799_armour.jpg
172_19_113_65_1742106246819.jpg,99,0.9840115261208456,124,0.4716389019600053,No text detected,0.0,172_19_113_65_1742106246819_ammo.jpg,172_19_113_65_1742106246819_health.jpg,172_19_113_65_1742106246819_armour.jpg
172_19_113_65_1742106246836.jpg,99,0.7337593840304137,94,0.6650826475568753,No text detected,0.0,172_19_113_65_1742106246836_ammo.jpg,172_19_113_65_1742106246836_health.jpg,172_19_113_65_1742106246836_armour.jpg
172_19_113_65_1742106246853.jpg,99,0.5505550180152434,124,0.9998635890750132,No text detected,0.0,172_19_113_65_1742106246853_ammo.jpg,172_19_113_65_1742106246853_health.jpg,172_19_113_65_1742106246853_armour.jpg
172_19_113_65_1742106246875.jpg,99,0.47122184041965,124,0.9998332376391698,No text detected,0.0,172_19_113_65_1742106246875_ammo.jpg,172_19_113_65_1742106246875_health.jpg,172_19_113_65_1742106246875_armour.jpg
172_19_113_65_1742106246893.jpg,99,0.5889193116489985,124,0.9997920810140491,No text detected,0.0,172_19_113_65_1742106246893_ammo.jpg,172_19_113_65_1742106246893_health.jpg,172_19_113_65_1742106246893_armour.jpg
172_19_113_65_1742106246909.jpg,99,0.4671879515969038,124,0.9998668926401048,No text detected,0.0,172_19_113_65_1742106246909_ammo.jpg,172_19_113_65_1742106246909_health.jpg,172_19_113_65_1742106246909_armour.jpg
172_19_113_65_1742106246925.jpg,10,0.9978562419947732,124,0.7378782921101976,No text detected,0.0,172_19_113_65_1742106246925_ammo.jpg,172_19_113_65_1742106246925_health.jpg,172_19_113_65_1742106246925_armour.jpg
172_19_113_65_1742106246948.jpg,10,0.9979253200932584,124,0.9998712973958352,No text detected,0.0,172_19_113_65_1742106246948_ammo.jpg,172_19_113_65_1742106246948_health.jpg,172_19_113_65_1742106246948_armour.jpg
172_19_113_65_1742106246967.jpg,10,0.9986160938426144,124,0.9990203380584716,No text detected,0.0,172_19_113_65_1742106246967_ammo.jpg,172_19_113_65_1742106246967_health.jpg,172_19_113_65_1742106246967_armour.jpg
172_19_113_65_1742106246986.jpg,10,0.998523746667088,124,0.9997211242218156,No text detected,0.0,172_19_113_65_1742106246986_ammo.jpg,172_19_113_65_1742106246986_health.jpg,172_19_113_65_1742106246986_armour.jpg
172_19_113_65_1742106247002.jpg,10,0.9945501361951736,124,0.9997763892501929,No text detected,0.0,172_19_113_65_1742106247002_ammo.jpg,172_19_113_65_1742106247002_health.jpg,172_19_113_65_1742106247002_armour.jpg
172_19_113_65_1742106247018.jpg,10,0.9931839233884576,124,0.9998485854019576,No text detected,0.0,172_19_113_65_1742106247018_ammo.jpg,172_19_113_65_1742106247018_health.jpg,172_19_113_65_1742106247018_armour.jpg
172_19_113_65_1742106247035.jpg,10,0.999363557629566,124,0.9995147958895908,No text detected,0.0,172_19_113_65_1742106247035_ammo.jpg,172_19_113_65_1742106247035_health.jpg,172_19_113_65_1742106247035_armour.jpg
172_19_113_65_1742106247051.jpg,10,0.992338824786132,124,0.9998453506690588,No text detected,0.0,172_19_113_65_1742106247051_ammo.jpg,172_19_113_65_1742106247051_health.jpg,172_19_113_65_1742106247051_armour.jpg
172_19_113_65_1742106247068.jpg,10,0.9878526636864028,124,0.9995276654352584,No text detected,0.0,172_19_113_65_1742106247068_ammo.jpg,172_19_113_65_1742106247068_health.jpg,172_19_113_65_1742106247068_armour.jpg
172_19_113_65_1742106247085.jpg,10,0.992366999755104,124,0.7780805161892324,No text detected,0.0,172_19_113_65_1742106247085_ammo.jpg,172_19_113_65_1742106247085_health.jpg,172_19_113_65_1742106247085_armour.jpg
172_19_113_65_1742106247102.jpg,10,0.9983827872344576,124,0.9998750139105048,No text detected,0.0,172_19_113_65_1742106247102_ammo.jpg,172_19_113_65_1742106247102_health.jpg,172_19_113_65_1742106247102_armour.jpg
172_19_113_65_1742106247119.jpg,10,0.998601179941439,124,0.9999229846455916,No text detected,0.0,172_19_113_65_1742106247119_ammo.jpg,172_19_113_65_1742106247119_health.jpg,172_19_113_65_1742106247119_armour.jpg
172_19_113_65_1742106247135.jpg,10,0.9987517543572269,124,0.9999302112536405,No text detected,0.0,172_19_113_65_1742106247135_ammo.jpg,172_19_113_65_1742106247135_health.jpg,172_19_113_65_1742106247135_armour.jpg
172_19_113_65_1742106247152.jpg,10,0.998921295456872,124,0.9999004789682104,No text detected,0.0,172_19_113_65_1742106247152_ammo.jpg,172_19_113_65_1742106247152_health.jpg,172_19_113_65_1742106247152_armour.jpg
172_19_113_65_1742106247169.jpg,10,0.9518418522712664,124,0.999919818705222,No text detected,0.0,172_19_113_65_1742106247169_ammo.jpg,172_19_113_65_1742106247169_health.jpg,172_19_113_65_1742106247169_armour.jpg
172_19_113_65_1742106247186.jpg,10,0.997750942710247,124,0.999856224883093,No text detected,0.0,172_19_113_65_1742106247186_ammo.jpg,172_19_113_65_1742106247186_health.jpg,172_19_113_65_1742106247186_armour.jpg
172_19_113_65_1742106247203.jpg,10,0.999550997005856,124,0.7392145464587566,No text detected,0.0,172_19_113_65_1742106247203_ammo.jpg,172_19_113_65_1742106247203_health.jpg,172_19_113_65_1742106247203_armour.jpg
172_19_113_65_1742106247220.jpg,10,0.9983017360937542,124,0.9995943534365538,No text detected,0.0,172_19_113_65_1742106247220_ammo.jpg,172_19_113_65_1742106247220_health.jpg,172_19_113_65_1742106247220_armour.jpg
172_19_113_65_1742106247237.jpg,10,0.9984465679174152,124,0.9998980701076796,No text detected,0.0,172_19_113_65_1742106247237_ammo.jpg,172_19_113_65_1742106247237_health.jpg,172_19_113_65_1742106247237_armour.jpg
172_19_113_65_1742106247253.jpg,10,0.977812595901204,124,0.9998587025543296,No text detected,0.0,172_19_113_65_1742106247253_ammo.jpg,172_19_113_65_1742106247253_health.jpg,172_19_113_65_1742106247253_armour.jpg
172_19_113_65_1742106247270.jpg,10,0.9979624712107504,124,0.9994983476790508,No text detected,0.0,172_19_113_65_1742106247270_ammo.jpg,172_19_113_65_1742106247270_health.jpg,172_19_113_65_1742106247270_armour.jpg
172_19_113_65_1742106247287.jpg,10,0.9974938576525028,124,0.999839638271832,No text detected,0.0,172_19_113_65_1742106247287_ammo.jpg,172_19_113_65_1742106247287_health.jpg,172_19_113_65_1742106247287_armour.jpg
172_19_113_65_1742106247303.jpg,10,0.9984597117731696,124,0.7930156588554382,No text detected,0.0,172_19_113_65_1742106247303_ammo.jpg,172_19_113_65_1742106247303_health.jpg,172_19_113_65_1742106247303_armour.jpg
172_19_113_65_1742106247320.jpg,10,0.998327432972326,124,0.999850237181,No text detected,0.0,172_19_113_65_1742106247320_ammo.jpg,172_19_113_65_1742106247320_health.jpg,172_19_113_65_1742106247320_armour.jpg
172_19_113_65_1742106247336.jpg,10,0.9581517854254994,124,0.9999242923170056,No text detected,0.0,172_19_113_65_1742106247336_ammo.jpg,172_19_113_65_1742106247336_health.jpg,172_19_113_65_1742106247336_armour.jpg
172_19_113_65_1742106247353.jpg,10,0.4450657378303427,124,0.9996084619136328,No text detected,0.0,172_19_113_65_1742106247353_ammo.jpg,172_19_113_65_1742106247353_health.jpg,172_19_113_65_1742106247353_armour.jpg
172_19_113_65_1742106247369.jpg,10,0.9989973051871586,124,0.9999318630507482,No text detected,0.0,172_19_113_65_1742106247369_ammo.jpg,172_19_113_65_1742106247369_health.jpg,172_19_113_65_1742106247369_armour.jpg
172_19_113_65_1742106247385.jpg,10,0.9988363553235354,124,0.9995292483220874,No text detected,0.0,172_19_113_65_1742106247385_ammo.jpg,172_19_113_65_1742106247385_health.jpg,172_19_113_65_1742106247385_armour.jpg
172_19_113_65_1742106247402.jpg,10,0.9979661779204344,124,0.7727122349058175,No text detected,0.0,172_19_113_65_1742106247402_ammo.jpg,172_19_113_65_1742106247402_health.jpg,172_19_113_65_1742106247402_armour.jpg
172_19_113_65_1742106247419.jpg,10,0.9979661779204344,124,0.7727122349058175,No text detected,0.0,172_19_113_65_1742106247419_ammo.jpg,172_19_113_65_1742106247419_health.jpg,172_19_113_65_1742106247419_armour.jpg
172_19_113_65_1742106247436.jpg,10,0.9974449193470096,123,0.999695590953416,No text detected,0.0,172_19_113_65_1742106247436_ammo.jpg,172_19_113_65_1742106247436_health.jpg,172_19_113_65_1742106247436_armour.jpg
172_19_113_65_1742106247455.jpg,10,0.9984951835855416,123,0.9994238150288696,No text detected,0.0,172_19_113_65_1742106247455_ammo.jpg,172_19_113_65_1742106247455_health.jpg,172_19_113_65_1742106247455_armour.jpg
172_19_113_65_1742106247479.jpg,10,0.9985799467031722,123,0.9994201675590998,No text detected,0.0,172_19_113_65_1742106247479_ammo.jpg,172_19_113_65_1742106247479_health.jpg,172_19_113_65_1742106247479_armour.jpg
172_19_113_65_1742106247496.jpg,10,0.3143702755290049,123,0.997294306755066,No text detected,0.0,172_19_113_65_1742106247496_ammo.jpg,172_19_113_65_1742106247496_health.jpg,172_19_113_65_1742106247496_armour.jpg
172_19_113_65_1742106247512.jpg,10,0.7720337357557596,123,0.999771571610015,No text detected,0.0,172_19_113_65_1742106247512_ammo.jpg,172_19_113_65_1742106247512_health.jpg,172_19_113_65_1742106247512_armour.jpg
172_19_113_65_1742106247530.jpg,10,0.9933017845720582,123,0.999631999042089,No text detected,0.0,172_19_113_65_1742106247530_ammo.jpg,172_19_113_65_1742106247530_health.jpg,172_19_113_65_1742106247530_armour.jpg
